Train ID,Station Name,Date,Planned Arrival,Actual Arrival,Delay (mins)
S14-Podi Menike,Rambukkana,2024-04-18,08:23,08:28,5.0
S14-Podi Menike,Kadugannawa,2024-04-18,09:56,09:56,0.0
S14-Podi Menike,Kandy,2024-04-18,09:36,09:36,0.0
S12-Tikiri Menike,Colombo Fort,2024-04-18,04:00,Cancelled,
S12-Tikiri Menike,Maradana,2024-04-18,04:23,04:23,0.0
S12-Tikiri Menike,Ragama,2024-04-18,04:49,04:49,0.0
S12-Tikiri Menike,Gampaha,2024-04-18,05:40,05:45,5.0
S12-Tikiri Menike,Veyangoda,2024-04-18,05:50,05:50,0.0
S12-Tikiri Menike,Polgahawela,2024-04-18,06:49,06:49,0.0
S12-Tikiri Menike,Rambukkana,2024-04-18,06:00,06:00,0.0
S12-Tikiri Menike,Kadugannawa,2024-04-18,06:36,06:36,0.0
S12-Tikiri Menike,Kandy,2024-04-18,07:46,08:11,25.0
S12-Senkadagala Menike,Colombo Fort,2024-04-18,04:00,04:05,5.0
S12-Senkadagala Menike,Maradana,2024-04-18,04:27,04:27,0.0
S12-Senkadagala Menike,Ragama,2024-04-18,04:55,04:55,0.0
S12-Senkadagala Menike,Gampaha,2024-04-18,05:12,05:12,0.0
S12-Senkadagala Menike,Veyangoda,2024-04-18,05:40,05:50,10.0
S12-Senkadagala Menike,Polgahawela,2024-04-18,06:07,06:02,-5.0
S12-Senkadagala Menike,Rambukkana,2024-04-18,06:39,06:49,10.0
S12-Senkadagala Menike,Kadugannawa,2024-04-18,06:37,06:32,-5.0
S12-Senkadagala Menike,Kandy,2024-04-18,08:24,08:39,15.0
Intercity,Colombo Fort,2024-04-18,06:00,06:05,5.0
Intercity,Maradana,2024-04-18,06:25,07:40,75.0
Intercity,Ragama,2024-04-18,07:04,07:24,20.0
Intercity,Gampaha,2024-04-18,07:41,07:46,5.0
Intercity,Veyangoda,2024-04-18,07:16,07:26,10.0
Intercity,Polgahawela,2024-04-18,08:42,08:47,5.0
Intercity,Rambukkana,2024-04-18,08:22,08:22,0.0
Intercity,Kadugannawa,2024-04-18,08:14,08:19,5.0
Intercity,Kandy,2024-04-18,09:58,11:10,72.0
S14-Udarata Menike,Colombo Fort,2024-04-19,04:00,04:05,5.0
S14-Udarata Menike,Maradana,2024-04-19,04:18,04:23,5.0
S14-Udarata Menike,Ragama,2024-04-19,04:54,04:54,0.0
S14-Udarata Menike,Gampaha,2024-04-19,04:54,04:54,0.0
S14-Udarata Menike,Veyangoda,2024-04-19,05:59,05:59,0.0
S14-Udarata Menike,Polgahawela,2024-04-19,05:53,05:58,5.0
S14-Udarata Menike,Rambukkana,2024-04-19,07:20,07:25,5.0
S14-Udarata Menike,Kadugannawa,2024-04-19,06:58,07:08,10.0
S14-Udarata Menike,Kandy,2024-04-19,06:50,07:00,10.0
S14-Podi Menike,Colombo Fort,2024-04-19,05:00,05:00,0.0
S14-Podi Menike,Maradana,2024-04-19,05:24,05:34,10.0
S14-Podi Menike,Ragama,2024-04-19,05:45,05:50,5.0
S14-Podi Menike,Gampaha,2024-04-19,06:28,06:28,0.0
S14-Podi Menike,Veyangoda,2024-04-19,07:02,07:02,0.0
S14-Podi Menike,Polgahawela,2024-04-19,07:29,07:44,15.0
S14-Podi Menike,Rambukkana,2024-04-19,07:08,07:08,0.0
S14-Podi Menike,Kadugannawa,2024-04-19,08:00,07:55,-5.0
S14-Podi Menike,Kandy,2024-04-19,09:30,09:30,0.0
S12-Tikiri Menike,Colombo Fort,2024-04-19,05:00,05:00,0.0
S12-Tikiri Menike,Maradana,2024-04-19,05:31,05:31,0.0
S12-Tikiri Menike,Ragama,2024-04-19,06:02,06:17,15.0
S12-Tikiri Menike,Gampaha,2024-04-19,06:38,06:58,20.0
S12-Tikiri Menike,Veyangoda,2024-04-19,07:00,06:55,-5.0
S12-Tikiri Menike,Polgahawela,2024-04-19,06:57,06:57,0.0
S12-Tikiri Menike,Rambukkana,2024-04-19,08:19,09:48,89.0
S12-Tikiri Menike,Kadugannawa,2024-04-19,07:35,07:30,-5.0
S12-Tikiri Menike,Kandy,2024-04-19,09:13,09:08,-5.0
S12-Senkadagala Menike,Colombo Fort,2024-04-19,06:00,06:05,5.0
S12-Senkadagala Menike,Maradana,2024-04-19,06:19,06:29,10.0
S12-Senkadagala Menike,Ragama,2024-04-19,06:40,06:50,10.0
S12-Senkadagala Menike,Gampaha,2024-04-19,07:14,07:19,5.0
S12-Senkadagala Menike,Veyangoda,2024-04-19,07:45,07:50,5.0
S12-Senkadagala Menike,Polgahawela,2024-04-19,08:11,08:31,20.0
S12-Senkadagala Menike,Rambukkana,2024-04-19,09:17,09:22,5.0
S12-Senkadagala Menike,Kadugannawa,2024-04-19,10:02,10:07,5.0
S12-Senkadagala Menike,Kandy,2024-04-19,10:44,10:39,-5.0
Intercity,Colombo Fort,2024-04-19,07:00,08:19,79.0
Intercity,Maradana,2024-04-19,07:33,08:50,77.0
Intercity,Ragama,2024-04-19,07:42,07:47,5.0
Intercity,Gampaha,2024-04-19,08:43,08:53,10.0
Intercity,Veyangoda,2024-04-19,08:54,09:09,15.0
Intercity,Polgahawela,2024-04-19,09:36,09:36,0.0
Intercity,Rambukkana,2024-04-19,08:55,08:55,0.0
Intercity,Kadugannawa,2024-04-19,09:37,09:47,10.0
Intercity,Kandy,2024-04-19,11:44,11:49,5.0
S14-Udarata Menike,Colombo Fort,2024-04-20,04:00,03:55,-5.0
S14-Udarata Menike,Maradana,2024-04-20,04:35,04:35,0.0
S14-Udarata Menike,Ragama,2024-04-20,04:48,04:43,-5.0
S14-Udarata Menike,Gampaha,2024-04-20,05:40,05:55,15.0
S14-Udarata Menike,Veyangoda,2024-04-20,05:17,05:17,0.0
S14-Udarata Menike,Polgahawela,2024-04-20,05:54,05:54,0.0
S14-Udarata Menike,Rambukkana,2024-04-20,07:33,07:48,15.0
S14-Udarata Menike,Kadugannawa,2024-04-20,06:41,06:56,15.0
S14-Udarata Menike,Kandy,2024-04-20,06:57,06:57,0.0
S14-Podi Menike,Colombo Fort,2024-04-20,08:00,08:25,25.0
S14-Podi Menike,Maradana,2024-04-20,08:31,08:31,0.0
S14-Podi Menike,Ragama,2024-04-20,08:39,08:54,15.0
S14-Podi Menike,Gampaha,2024-04-20,09:02,09:07,5.0
S14-Podi Menike,Veyangoda,2024-04-20,09:34,09:29,-5.0
S14-Podi Menike,Polgahawela,2024-04-20,10:09,10:29,20.0
S14-Podi Menike,Rambukkana,2024-04-20,10:18,10:18,0.0
S14-Podi Menike,Kadugannawa,2024-04-20,11:14,11:34,20.0
S14-Podi Menike,Kandy,2024-04-20,10:30,10:30,0.0
S12-Tikiri Menike,Colombo Fort,2024-04-20,07:00,07:05,5.0
S12-Tikiri Menike,Maradana,2024-04-20,07:28,07:38,10.0
S12-Tikiri Menike,Ragama,2024-04-20,08:04,08:04,0.0
S12-Tikiri Menike,Gampaha,2024-04-20,08:21,08:41,20.0
S12-Tikiri Menike,Veyangoda,2024-04-20,08:48,08:58,10.0
S12-Tikiri Menike,Polgahawela,2024-04-20,09:06,09:31,25.0
S12-Tikiri Menike,Rambukkana,2024-04-20,09:18,09:18,0.0
S12-Tikiri Menike,Kadugannawa,2024-04-20,10:53,10:53,0.0
S12-Tikiri Menike,Kandy,2024-04-20,10:50,10:55,5.0
S12-Senkadagala Menike,Colombo Fort,2024-04-20,09:00,09:15,15.0
S12-Senkadagala Menike,Maradana,2024-04-20,09:28,09:43,15.0
S12-Senkadagala Menike,Ragama,2024-04-20,10:00,10:00,0.0
S12-Senkadagala Menike,Gampaha,2024-04-20,10:07,11:18,71.0
S12-Senkadagala Menike,Veyangoda,2024-04-20,10:57,11:02,5.0
S12-Senkadagala Menike,Polgahawela,2024-04-20,11:01,10:56,-5.0
S12-Senkadagala Menike,Rambukkana,2024-04-20,10:52,10:52,0.0
S12-Senkadagala Menike,Kadugannawa,2024-04-20,13:00,13:00,0.0
S12-Senkadagala Menike,Kandy,2024-04-20,11:46,11:46,0.0
Intercity,Colombo Fort,2024-04-20,08:00,08:05,5.0
Intercity,Maradana,2024-04-20,08:18,08:18,0.0
Intercity,Ragama,2024-04-20,08:58,09:18,20.0
Intercity,Gampaha,2024-04-20,08:56,08:51,-5.0
Intercity,Veyangoda,2024-04-20,10:12,11:15,63.0
Intercity,Polgahawela,2024-04-20,10:00,10:00,0.0
Intercity,Rambukkana,2024-04-20,10:08,10:23,15.0
Intercity,Kadugannawa,2024-04-20,10:31,10:26,-5.0
Intercity,Kandy,2024-04-20,10:54,10:59,5.0
S14-Udarata Menike,Colombo Fort,2024-04-21,09:00,09:00,0.0
S14-Udarata Menike,Maradana,2024-04-21,09:19,09:19,0.0
S14-Udarata Menike,Ragama,2024-04-21,09:47,10:55,68.0
S14-Udarata Menike,Gampaha,2024-04-21,10:27,10:32,5.0
S14-Udarata Menike,Veyangoda,2024-04-21,11:20,11:30,10.0
S14-Udarata Menike,Polgahawela,2024-04-21,10:55,11:56,61.0
S14-Udarata Menike,Rambukkana,2024-04-21,11:25,11:25,0.0
S14-Udarata Menike,Kadugannawa,2024-04-21,11:23,11:23,0.0
S14-Udarata Menike,Kandy,2024-04-21,13:46,13:51,5.0
S14-Podi Menike,Colombo Fort,2024-04-21,05:00,04:55,-5.0
S14-Podi Menike,Maradana,2024-04-21,05:28,05:28,0.0
S14-Podi Menike,Ragama,2024-04-21,05:54,05:54,0.0
S14-Podi Menike,Gampaha,2024-04-21,06:34,06:49,15.0
S14-Podi Menike,Veyangoda,2024-04-21,07:10,Cancelled,
S14-Podi Menike,Polgahawela,2024-04-21,06:49,06:59,10.0
S14-Podi Menike,Rambukkana,2024-04-21,08:23,08:43,20.0
S14-Podi Menike,Kadugannawa,2024-04-21,08:33,08:33,0.0
S14-Podi Menike,Kandy,2024-04-21,08:13,08:18,5.0
S12-Tikiri Menike,Colombo Fort,2024-04-21,09:00,09:00,0.0
S12-Tikiri Menike,Maradana,2024-04-21,09:20,09:30,10.0
S12-Tikiri Menike,Ragama,2024-04-21,09:50,11:03,73.0
S12-Tikiri Menike,Gampaha,2024-04-21,10:29,10:44,15.0
S12-Tikiri Menike,Veyangoda,2024-04-21,10:59,11:09,10.0
S12-Tikiri Menike,Polgahawela,2024-04-21,10:30,10:40,10.0
S12-Tikiri Menike,Rambukkana,2024-04-21,11:50,11:50,0.0
S12-Tikiri Menike,Kadugannawa,2024-04-21,11:33,11:28,-5.0
S12-Tikiri Menike,Kandy,2024-04-21,11:28,11:33,5.0
S12-Senkadagala Menike,Colombo Fort,2024-04-21,05:00,05:05,5.0
S12-Senkadagala Menike,Maradana,2024-04-21,05:25,06:52,87.0
S12-Senkadagala Menike,Ragama,2024-04-21,05:48,05:43,-5.0
S12-Senkadagala Menike,Gampaha,2024-04-21,06:18,06:18,0.0
S12-Senkadagala Menike,Veyangoda,2024-04-21,06:53,06:58,5.0
S12-Senkadagala Menike,Polgahawela,2024-04-21,07:12,07:17,5.0
S12-Senkadagala Menike,Rambukkana,2024-04-21,07:23,07:23,0.0
S12-Senkadagala Menike,Kadugannawa,2024-04-21,08:06,08:21,15.0
S12-Senkadagala Menike,Kandy,2024-04-21,09:20,09:35,15.0
Intercity,Colombo Fort,2024-04-21,08:00,07:55,-5.0
Intercity,Maradana,2024-04-21,08:25,08:35,10.0
Intercity,Ragama,2024-04-21,08:44,08:54,10.0
Intercity,Gampaha,2024-04-21,09:44,09:59,15.0
Intercity,Veyangoda,2024-04-21,09:48,10:52,64.0
Intercity,Polgahawela,2024-04-21,10:01,10:06,5.0
Intercity,Rambukkana,2024-04-21,11:15,11:20,5.0
Intercity,Kadugannawa,2024-04-21,10:19,10:19,0.0
Intercity,Kandy,2024-04-21,11:58,11:53,-5.0
S14-Udarata Menike,Colombo Fort,2024-04-22,06:00,06:20,20.0
S14-Udarata Menike,Maradana,2024-04-22,06:27,06:37,10.0
S14-Udarata Menike,Ragama,2024-04-22,07:10,07:10,0.0
S14-Udarata Menike,Gampaha,2024-04-22,06:56,07:01,5.0
S14-Udarata Menike,Veyangoda,2024-04-22,07:32,07:32,0.0
S14-Udarata Menike,Polgahawela,2024-04-22,08:40,08:45,5.0
S14-Udarata Menike,Rambukkana,2024-04-22,08:59,08:54,-5.0
S14-Udarata Menike,Kadugannawa,2024-04-22,08:19,08:34,15.0
S14-Udarata Menike,Kandy,2024-04-22,08:59,09:04,5.0
S14-Podi Menike,Colombo Fort,2024-04-22,09:00,Cancelled,
S14-Podi Menike,Maradana,2024-04-22,09:35,10:00,25.0
S14-Podi Menike,Ragama,2024-04-22,09:48,09:58,10.0
S14-Podi Menike,Gampaha,2024-04-22,10:15,10:20,5.0
S14-Podi Menike,Veyangoda,2024-04-22,10:13,10:18,5.0
S14-Podi Menike,Polgahawela,2024-04-22,10:40,10:55,15.0
S14-Podi Menike,Rambukkana,2024-04-22,11:12,11:12,0.0
S14-Podi Menike,Kadugannawa,2024-04-22,11:26,11:26,0.0
S14-Podi Menike,Kandy,2024-04-22,13:33,13:28,-5.0
S12-Tikiri Menike,Colombo Fort,2024-04-22,04:00,04:00,0.0
S12-Tikiri Menike,Maradana,2024-04-22,04:22,04:32,10.0
S12-Tikiri Menike,Ragama,2024-04-22,04:45,04:45,0.0
S12-Tikiri Menike,Gampaha,2024-04-22,05:44,Cancelled,
S12-Tikiri Menike,Veyangoda,2024-04-22,06:13,06:23,10.0
S12-Tikiri Menike,Polgahawela,2024-04-22,05:58,05:58,0.0
S12-Tikiri Menike,Rambukkana,2024-04-22,06:49,06:44,-5.0
S12-Tikiri Menike,Kadugannawa,2024-04-22,07:17,07:32,15.0
S12-Tikiri Menike,Kandy,2024-04-22,06:52,06:52,0.0
S12-Senkadagala Menike,Colombo Fort,2024-04-22,08:00,08:00,0.0
S12-Senkadagala Menike,Maradana,2024-04-22,08:21,08:21,0.0
S12-Senkadagala Menike,Ragama,2024-04-22,08:46,08:46,0.0
S12-Senkadagala Menike,Gampaha,2024-04-22,09:34,09:44,10.0
S12-Senkadagala Menike,Veyangoda,2024-04-22,09:51,09:51,0.0
S12-Senkadagala Menike,Polgahawela,2024-04-22,10:51,10:56,5.0
S12-Senkadagala Menike,Rambukkana,2024-04-22,10:32,10:32,0.0
S12-Senkadagala Menike,Kadugannawa,2024-04-22,11:19,11:19,0.0
S12-Senkadagala Menike,Kandy,2024-04-22,12:44,12:44,0.0
Intercity,Colombo Fort,2024-04-22,04:00,04:00,0.0
Intercity,Maradana,2024-04-22,04:32,04:37,5.0
Intercity,Ragama,2024-04-22,04:41,04:46,5.0
Intercity,Gampaha,2024-04-22,05:08,05:03,-5.0
Intercity,Veyangoda,2024-04-22,06:23,06:48,25.0
Intercity,Polgahawela,2024-04-22,06:22,06:42,20.0
Intercity,Rambukkana,2024-04-22,06:54,06:59,5.0
Intercity,Kadugannawa,2024-04-22,07:17,07:37,20.0
Intercity,Kandy,2024-04-22,08:03,08:18,15.0
S14-Udarata Menike,Colombo Fort,2024-04-23,05:00,05:00,0.0
S14-Udarata Menike,Maradana,2024-04-23,05:21,05:26,5.0
S14-Udarata Menike,Ragama,2024-04-23,05:57,06:02,5.0
S14-Udarata Menike,Gampaha,2024-04-23,05:59,06:19,20.0
S14-Udarata Menike,Veyangoda,2024-04-23,07:16,Cancelled,
S14-Udarata Menike,Polgahawela,2024-04-23,06:30,Cancelled,
S14-Udarata Menike,Rambukkana,2024-04-23,07:38,07:58,20.0
S14-Udarata Menike,Kadugannawa,2024-04-23,08:28,08:28,0.0
S14-Udarata Menike,Kandy,2024-04-23,07:41,07:51,10.0
S14-Podi Menike,Colombo Fort,2024-04-23,05:00,05:00,0.0
S14-Podi Menike,Maradana,2024-04-23,05:29,05:39,10.0
S14-Podi Menike,Ragama,2024-04-23,06:03,06:13,10.0
S14-Podi Menike,Gampaha,2024-04-23,06:28,06:43,15.0
S14-Podi Menike,Veyangoda,2024-04-23,06:54,07:44,50.0
S14-Podi Menike,Polgahawela,2024-04-23,06:38,06:48,10.0
S14-Podi Menike,Rambukkana,2024-04-23,07:31,07:31,0.0
S14-Podi Menike,Kadugannawa,2024-04-23,08:12,08:22,10.0
S14-Podi Menike,Kandy,2024-04-23,09:01,09:11,10.0
S12-Tikiri Menike,Colombo Fort,2024-04-23,08:00,08:00,0.0
S12-Tikiri Menike,Maradana,2024-04-23,08:28,08:23,-5.0
S12-Tikiri Menike,Ragama,2024-04-23,08:59,09:09,10.0
S12-Tikiri Menike,Gampaha,2024-04-23,08:59,09:14,15.0
S12-Tikiri Menike,Veyangoda,2024-04-23,09:19,09:24,5.0
S12-Tikiri Menike,Polgahawela,2024-04-23,09:40,09:35,-5.0
S12-Tikiri Menike,Rambukkana,2024-04-23,10:15,10:10,-5.0
S12-Tikiri Menike,Kadugannawa,2024-04-23,12:06,12:11,5.0
S12-Tikiri Menike,Kandy,2024-04-23,11:43,11:43,0.0
S12-Senkadagala Menike,Colombo Fort,2024-04-23,04:00,04:00,0.0
S12-Senkadagala Menike,Maradana,2024-04-23,04:32,04:52,20.0
S12-Senkadagala Menike,Ragama,2024-04-23,04:38,04:48,10.0
S12-Senkadagala Menike,Gampaha,2024-04-23,05:19,05:19,0.0
S12-Senkadagala Menike,Veyangoda,2024-04-23,05:54,05:59,5.0
S12-Senkadagala Menike,Polgahawela,2024-04-23,06:29,06:29,0.0
S12-Senkadagala Menike,Rambukkana,2024-04-23,07:14,07:19,5.0
S12-Senkadagala Menike,Kadugannawa,2024-04-23,07:44,07:54,10.0
S12-Senkadagala Menike,Kandy,2024-04-23,07:34,07:49,15.0
Intercity,Colombo Fort,2024-04-23,05:00,05:00,0.0
Intercity,Maradana,2024-04-23,05:31,05:36,5.0
Intercity,Ragama,2024-04-23,05:53,07:04,71.0
Intercity,Gampaha,2024-04-23,05:56,05:56,0.0
Intercity,Veyangoda,2024-04-23,06:34,06:44,10.0
Intercity,Polgahawela,2024-04-23,07:22,07:32,10.0
Intercity,Rambukkana,2024-04-23,07:38,07:38,0.0
Intercity,Kadugannawa,2024-04-23,07:51,08:44,53.0
Intercity,Kandy,2024-04-23,09:44,09:59,15.0
S14-Udarata Menike,Colombo Fort,2024-04-24,07:00,07:15,15.0
S14-Udarata Menike,Maradana,2024-04-24,07:34,07:34,0.0
S14-Udarata Menike,Ragama,2024-04-24,08:10,08:15,5.0
S14-Udarata Menike,Gampaha,2024-04-24,08:21,08:21,0.0
S14-Udarata Menike,Veyangoda,2024-04-24,08:44,08:49,5.0
S14-Udarata Menike,Polgahawela,2024-04-24,09:49,09:54,5.0
S14-Udarata Menike,Rambukkana,2024-04-24,09:35,09:45,10.0
S14-Udarata Menike,Kadugannawa,2024-04-24,11:04,11:09,5.0
S14-Udarata Menike,Kandy,2024-04-24,10:32,10:37,5.0
S14-Podi Menike,Colombo Fort,2024-04-24,07:00,07:00,0.0
S14-Podi Menike,Maradana,2024-04-24,07:29,07:39,10.0
S14-Podi Menike,Ragama,2024-04-24,07:49,07:49,0.0
S14-Podi Menike,Gampaha,2024-04-24,08:09,08:14,5.0
S14-Podi Menike,Veyangoda,2024-04-24,08:22,08:22,0.0
S14-Podi Menike,Polgahawela,2024-04-24,09:48,09:53,5.0
S14-Podi Menike,Rambukkana,2024-04-24,09:22,09:27,5.0
S14-Podi Menike,Kadugannawa,2024-04-24,09:45,10:00,15.0
S14-Podi Menike,Kandy,2024-04-24,10:08,10:08,0.0
S12-Tikiri Menike,Colombo Fort,2024-04-24,05:00,05:00,0.0
S12-Tikiri Menike,Maradana,2024-04-24,05:25,05:30,5.0
S12-Tikiri Menike,Ragama,2024-04-24,06:00,06:05,5.0
S12-Tikiri Menike,Gampaha,2024-04-24,05:55,06:15,20.0
S12-Tikiri Menike,Veyangoda,2024-04-24,06:32,06:32,0.0
S12-Tikiri Menike,Polgahawela,2024-04-24,07:04,07:04,0.0
S12-Tikiri Menike,Rambukkana,2024-04-24,07:29,07:29,0.0
S12-Tikiri Menike,Kadugannawa,2024-04-24,08:49,09:04,15.0
S12-Tikiri Menike,Kandy,2024-04-24,09:19,09:29,10.0
S12-Senkadagala Menike,Colombo Fort,2024-04-24,04:00,03:55,-5.0
S12-Senkadagala Menike,Maradana,2024-04-24,04:20,05:38,78.0
S12-Senkadagala Menike,Ragama,2024-04-24,04:42,04:37,-5.0
S12-Senkadagala Menike,Gampaha,2024-04-24,05:22,05:22,0.0
S12-Senkadagala Menike,Veyangoda,2024-04-24,05:43,05:43,0.0
S12-Senkadagala Menike,Polgahawela,2024-04-24,06:04,06:04,0.0
S12-Senkadagala Menike,Rambukkana,2024-04-24,06:40,06:45,5.0
S12-Senkadagala Menike,Kadugannawa,2024-04-24,07:09,07:09,0.0
S12-Senkadagala Menike,Kandy,2024-04-24,07:45,08:05,20.0
Intercity,Colombo Fort,2024-04-24,04:00,04:05,5.0
Intercity,Maradana,2024-04-24,04:27,04:27,0.0
Intercity,Ragama,2024-04-24,04:52,04:52,0.0
Intercity,Gampaha,2024-04-24,05:37,05:42,5.0
Intercity,Veyangoda,2024-04-24,05:16,05:21,5.0
Intercity,Polgahawela,2024-04-24,06:53,06:53,0.0
Intercity,Rambukkana,2024-04-24,06:06,06:06,0.0
Intercity,Kadugannawa,2024-04-24,06:58,07:08,10.0
Intercity,Kandy,2024-04-24,08:46,08:41,-5.0
S14-Udarata Menike,Colombo Fort,2024-04-25,09:00,09:00,0.0
S14-Udarata Menike,Maradana,2024-04-25,09:21,09:31,10.0
S14-Udarata Menike,Ragama,2024-04-25,10:04,10:04,0.0
S14-Udarata Menike,Gampaha,2024-04-25,10:39,10:39,0.0
S14-Udarata Menike,Veyangoda,2024-04-25,11:04,11:04,0.0
S14-Udarata Menike,Polgahawela,2024-04-25,11:25,11:20,-5.0
S14-Udarata Menike,Rambukkana,2024-04-25,11:17,11:22,5.0
S14-Udarata Menike,Kadugannawa,2024-04-25,11:14,11:14,0.0
S14-Udarata Menike,Kandy,2024-04-25,12:57,12:57,0.0
S14-Podi Menike,Colombo Fort,2024-04-25,07:00,07:00,0.0
S14-Podi Menike,Maradana,2024-04-25,07:20,07:20,0.0
S14-Podi Menike,Ragama,2024-04-25,08:08,08:33,25.0
S14-Podi Menike,Gampaha,2024-04-25,08:30,08:35,5.0
S14-Podi Menike,Veyangoda,2024-04-25,08:54,09:04,10.0
S14-Podi Menike,Polgahawela,2024-04-25,09:19,09:29,10.0
S14-Podi Menike,Rambukkana,2024-04-25,08:50,08:55,5.0
S14-Podi Menike,Kadugannawa,2024-04-25,09:38,09:48,10.0
S14-Podi Menike,Kandy,2024-04-25,11:09,11:14,5.0
S12-Tikiri Menike,Colombo Fort,2024-04-25,08:00,08:00,0.0
S12-Tikiri Menike,Maradana,2024-04-25,08:23,08:28,5.0
S12-Tikiri Menike,Ragama,2024-04-25,08:39,08:39,0.0
S12-Tikiri Menike,Gampaha,2024-04-25,09:24,10:42,78.0
S12-Tikiri Menike,Veyangoda,2024-04-25,09:21,09:21,0.0
S12-Tikiri Menike,Polgahawela,2024-04-25,10:14,10:14,0.0
S12-Tikiri Menike,Rambukkana,2024-04-25,10:55,11:05,10.0
S12-Tikiri Menike,Kadugannawa,2024-04-25,10:38,10:38,0.0
S12-Tikiri Menike,Kandy,2024-04-25,12:17,12:17,0.0
S12-Senkadagala Menike,Colombo Fort,2024-04-25,08:00,08:10,10.0
S12-Senkadagala Menike,Maradana,2024-04-25,08:21,08:26,5.0
S12-Senkadagala Menike,Ragama,2024-04-25,08:50,09:59,69.0
S12-Senkadagala Menike,Gampaha,2024-04-25,09:37,10:41,64.0
S12-Senkadagala Menike,Veyangoda,2024-04-25,10:02,10:07,5.0
S12-Senkadagala Menike,Polgahawela,2024-04-25,10:43,10:38,-5.0
S12-Senkadagala Menike,Rambukkana,2024-04-25,10:02,10:07,5.0
S12-Senkadagala Menike,Kadugannawa,2024-04-25,10:23,10:18,-5.0
S12-Senkadagala Menike,Kandy,2024-04-25,10:54,10:54,0.0
Intercity,Colombo Fort,2024-04-25,04:00,04:00,0.0
Intercity,Maradana,2024-04-25,04:35,04:40,5.0
Intercity,Ragama,2024-04-25,05:04,05:09,5.0
Intercity,Gampaha,2024-04-25,05:15,05:15,0.0
Intercity,Veyangoda,2024-04-25,05:53,05:53,0.0
Intercity,Polgahawela,2024-04-25,06:08,06:18,10.0
Intercity,Rambukkana,2024-04-25,06:31,06:31,0.0
Intercity,Kadugannawa,2024-04-25,08:00,08:05,5.0
Intercity,Kandy,2024-04-25,08:25,08:25,0.0
S14-Udarata Menike,Colombo Fort,2024-04-26,06:00,06:20,20.0
S14-Udarata Menike,Maradana,2024-04-26,06:19,06:29,10.0
S14-Udarata Menike,Ragama,2024-04-26,07:09,07:29,20.0
S14-Udarata Menike,Gampaha,2024-04-26,07:43,07:43,0.0
S14-Udarata Menike,Veyangoda,2024-04-26,07:15,07:25,10.0
S14-Udarata Menike,Polgahawela,2024-04-26,07:57,Cancelled,
S14-Udarata Menike,Rambukkana,2024-04-26,08:36,08:36,0.0
S14-Udarata Menike,Kadugannawa,2024-04-26,10:04,10:14,10.0
S14-Udarata Menike,Kandy,2024-04-26,10:19,10:39,20.0
S14-Podi Menike,Colombo Fort,2024-04-26,09:00,09:20,20.0
S14-Podi Menike,Maradana,2024-04-26,09:30,09:35,5.0
S14-Podi Menike,Ragama,2024-04-26,09:42,09:57,15.0
S14-Podi Menike,Gampaha,2024-04-26,10:32,10:37,5.0
S14-Podi Menike,Veyangoda,2024-04-26,11:11,11:21,10.0
S14-Podi Menike,Polgahawela,2024-04-26,11:45,11:50,5.0
S14-Podi Menike,Rambukkana,2024-04-26,12:22,12:27,5.0
S14-Podi Menike,Kadugannawa,2024-04-26,12:57,12:52,-5.0
S14-Podi Menike,Kandy,2024-04-26,12:54,12:54,0.0
S12-Tikiri Menike,Colombo Fort,2024-04-26,04:00,04:20,20.0
S12-Tikiri Menike,Maradana,2024-04-26,04:34,04:34,0.0
S12-Tikiri Menike,Ragama,2024-04-26,04:54,04:54,0.0
S12-Tikiri Menike,Gampaha,2024-04-26,04:55,04:55,0.0
S12-Tikiri Menike,Veyangoda,2024-04-26,05:40,05:40,0.0
S12-Tikiri Menike,Polgahawela,2024-04-26,06:17,06:22,5.0
S12-Tikiri Menike,Rambukkana,2024-04-26,07:24,07:44,20.0
S12-Tikiri Menike,Kadugannawa,2024-04-26,06:40,06:35,-5.0
S12-Tikiri Menike,Kandy,2024-04-26,08:11,08:11,0.0
S12-Senkadagala Menike,Colombo Fort,2024-04-26,06:00,06:00,0.0
S12-Senkadagala Menike,Maradana,2024-04-26,06:18,06:38,20.0
S12-Senkadagala Menike,Ragama,2024-04-26,06:42,06:42,0.0
S12-Senkadagala Menike,Gampaha,2024-04-26,07:44,07:49,5.0
S12-Senkadagala Menike,Veyangoda,2024-04-26,07:37,07:42,5.0
S12-Senkadagala Menike,Polgahawela,2024-04-26,07:39,07:34,-5.0
S12-Senkadagala Menike,Rambukkana,2024-04-26,07:53,08:35,42.0
S12-Senkadagala Menike,Kadugannawa,2024-04-26,09:02,09:12,10.0
S12-Senkadagala Menike,Kandy,2024-04-26,10:30,10:35,5.0
Intercity,Colombo Fort,2024-04-26,05:00,05:20,20.0
Intercity,Maradana,2024-04-26,05:31,05:31,0.0
Intercity,Ragama,2024-04-26,06:06,06:06,0.0
Intercity,Gampaha,2024-04-26,05:54,05:54,0.0
Intercity,Veyangoda,2024-04-26,06:36,07:06,30.0
Intercity,Polgahawela,2024-04-26,06:42,06:47,5.0
Intercity,Rambukkana,2024-04-26,06:54,06:54,0.0
Intercity,Kadugannawa,2024-04-26,09:09,09:24,15.0
Intercity,Kandy,2024-04-26,09:24,09:24,0.0
S14-Udarata Menike,Colombo Fort,2024-04-27,09:00,09:00,0.0
